Gene	C	Z	Pval	FDR	Module
KCNQ1OT1	0.2182241715225578	454.4289699956505	0.0	0.0	Female_KC_M6
IRAK3	0.2229691145264875	453.986140256662	0.0	0.0	Female_KC_M1
SLC16A9	0.2209069473878628	453.30317761783255	0.0	0.0	Female_KC_M3
PPARGC1B	0.2132988125529321	451.95997284384345	0.0	0.0	Female_KC_M1
PDXK	0.2088633158954966	451.66506765013816	0.0	0.0	Female_KC_M1
MYO3A	0.2234375161667902	448.1690063010552	0.0	0.0	Female_KC_M1
FMN1	0.2217944028811142	447.8600603476932	0.0	0.0	Female_KC_M5
LMO1	0.2166403724513295	445.8475423560437	0.0	0.0	Female_KC_M1
BNC1	0.2049265025201465	441.9761038947255	0.0	0.0	Female_KC_M2
HOXA9	0.2241620067778529	441.54469772694233	0.0	0.0	Female_KC_M5
IL1RAPL2	0.2252211924651911	440.8151940306701	0.0	0.0	Female_KC_M3
TNNT3	0.2126591773611057	438.9920893619676	0.0	0.0	Female_KC_M5
HPGD	0.2001049485431029	430.2383711199348	0.0	0.0	Female_KC_M3
EMB	0.2044034921659394	427.8732617032218	0.0	0.0	Female_KC_M1
AC093159.1	0.2009542932079866	426.0078328560368	0.0	0.0	Female_KC_M1
FAM83A	0.2013496244859894	425.74633909448977	0.0	0.0	Female_KC_M4
GFPT2	0.2033244999162723	424.8465187834035	0.0	0.0	Female_KC_M1
SH3GL3	0.2109165000165291	422.6676069306124	0.0	0.0	Female_KC_M3
GJB4	0.2067903727429842	422.1265309011403	0.0	0.0	Female_KC_M1
NAB1	0.1965204677307611	413.5603213893389	0.0	0.0	Female_KC_M5
DLX5	0.1928574521934138	413.5307558912128	0.0	0.0	Female_KC_M3
EFHD2	0.184468377113642	410.0369314933104	0.0	0.0	Female_KC_M1
ZFHX4	0.2002292953623508	409.8627929265873	0.0	0.0	Female_KC_M3
PPP4R4	0.2026485191176056	407.2006112222895	0.0	0.0	Female_KC_M1
UNC93A	0.198871555654346	405.1912907975697	0.0	0.0	Female_KC_M1
THSD7B	0.2082292392012499	404.6603022946133	0.0	0.0	Female_KC_M1
VNN1	0.1966023973647627	404.1163638346665	0.0	0.0	Female_KC_M1
ZG16B	0.1917172228458286	403.8488287894245	0.0	0.0	Female_KC_M4
TMPRSS4	0.1980840801899397	403.5945418559437	0.0	0.0	Female_KC_M4
COL8A1	0.2071048488156523	401.8086885540064	0.0	0.0	Female_KC_M3
GABRA4	0.1893890590677019	399.5299643598511	0.0	0.0	Female_KC_M1
AGR3	0.2111937931012147	398.8620384352205	0.0	0.0	Female_KC_M6
TOX3	0.196063166748992	398.5425278886956	0.0	0.0	Female_KC_M3
TRHDE	0.1982813216943338	397.9906079833708	0.0	0.0	Female_KC_M1
RAPGEF4	0.1900546443349923	396.70512471639074	0.0	0.0	Female_KC_M2
C8orf34	0.1973299857517706	388.495797274643	0.0	0.0	Female_KC_M3
IRX6	0.1818472840825415	387.4187151200327	0.0	0.0	Female_KC_M1
LINC01122	0.1891865458592947	386.0315624942283	0.0	0.0	Female_KC_M1
PRAG1	0.1807489407872325	377.4645873661914	0.0	0.0	Female_KC_M1
WNK2	0.1908537536288164	376.2317738972831	0.0	0.0	Female_KC_M4
IL11RA	0.1837817951712435	375.1440139842758	0.0	0.0	Female_KC_M1
LIMCH1	0.180016599838627	374.92316326318223	0.0	0.0	Female_KC_M2
ELN	0.1854601334789422	374.6503553454304	0.0	0.0	Female_KC_M1
KIF2A	0.1732908268704245	372.81221052132753	0.0	0.0	Female_KC_M1
MDK	0.175593510608263	365.1561596699855	0.0	0.0	Female_KC_M1
GBP2	0.1730770183139886	363.8747577137253	0.0	0.0	Female_KC_M4
NUAK1	0.1751021713793856	363.8317531115096	0.0	0.0	Female_KC_M4
MIR4713HG	0.1910463336135575	363.4373391597301	0.0	0.0	Female_KC_M4
ELAVL2	0.1735392302440354	363.3290070799378	0.0	0.0	Female_KC_M1
PCP4L1	0.176792398789834	362.77066819791855	0.0	0.0	Female_KC_M1
ABCA4	0.1779022867813992	362.7149381683286	0.0	0.0	Female_KC_M1
EPHB2	0.1700724430022565	362.088452165571	0.0	0.0	Female_KC_M1
AC022784.1	0.1932867084642148	361.4282552895213	0.0	0.0	Female_KC_M1
LINC02345	0.1846760746067623	360.3801451247752	0.0	0.0	Female_KC_M2
AL136379.1	0.1718561289077928	359.0814696504799	0.0	0.0	Female_KC_M3
ANKS1B	0.1712120344364942	357.78885754719545	0.0	0.0	Female_KC_M1
TMEM241	0.1730306913231579	357.4650800807714	0.0	0.0	Female_KC_M1
VIT	0.1775160169743689	357.37475698861954	0.0	0.0	Female_KC_M1
SLCO2B1	0.179937895176472	356.16816850294435	0.0	0.0	Female_KC_M1
PAPSS2	0.1893963094034857	354.0530494852587	0.0	0.0	Female_KC_M1
AC091078.1	0.1746727394653383	351.8693351601648	0.0	0.0	Female_KC_M1
SHF	0.1594228684589088	347.4445092821807	0.0	0.0	Female_KC_M1
AL009177.1	0.1731142652719597	347.33557057999724	0.0	0.0	Female_KC_M2
STEAP1	0.1574467344189881	343.1735053547806	0.0	0.0	Female_KC_M1
TMEM150C	0.1647636130652105	342.13624060665967	0.0	0.0	Female_KC_M1
CSPG4	0.1685042183809897	342.0706428162049	0.0	0.0	Female_KC_M3
FARP1	0.171938637572093	341.7177594726541	0.0	0.0	Female_KC_M1
CHODL	0.1661199852502598	341.07649064743015	0.0	0.0	Female_KC_M1
MCF2L	0.1643400955303789	340.4447951405726	0.0	0.0	Female_KC_M1
BIRC3	0.1707328951825565	339.88578610940925	0.0	0.0	Female_KC_M1
BTNL9	0.1641559472891294	334.2546920547055	0.0	0.0	Female_KC_M1
CX3CL1	0.158346840184228	333.8868556296408	0.0	0.0	Female_KC_M1
SYNE1	0.1604044898539703	333.71983270757784	0.0	0.0	Female_KC_M2
CACNA1H	0.1645917920068587	331.8436380437941	0.0	0.0	Female_KC_M6
QPCT	0.1587184254995286	331.44202836675834	0.0	0.0	Female_KC_M1
PRKD1	0.1748717901744292	329.41134060954136	0.0	0.0	Female_KC_M1
RAMP1	0.1568972018452448	328.7882212305381	0.0	0.0	Female_KC_M1
TGM5	0.1566840132066012	328.54993542328634	0.0	0.0	Female_KC_M6
SPIRE1	0.1584161496945194	325.1117216694994	0.0	0.0	Female_KC_M1
NTN1	0.1563801305745006	322.74407107693185	0.0	0.0	Female_KC_M1
AC092155.1	0.1653498520566898	322.21946875113963	0.0	0.0	Female_KC_M1
MGLL	0.14954442421578	319.86566035784784	0.0	0.0	Female_KC_M6
CSMD1	0.1643054435908806	319.4728163672221	0.0	0.0	Female_KC_M1
ALDH1A3	0.1568879461412396	316.0191601639205	0.0	0.0	Female_KC_M1
DLX4	0.1446079854129759	313.8381950164598	0.0	0.0	Female_KC_M3
KLHDC7B	0.1647071482044699	311.4134369647104	0.0	0.0	Female_KC_M1
PCDH11X	0.1674745221048119	310.441966939361	0.0	0.0	Female_KC_M3
CYP2C18	0.1487323795752338	309.332825978905	0.0	0.0	Female_KC_M4
IL1RL1	0.1814402053530495	309.3006469557825	0.0	0.0	Female_KC_M6
GPT	0.1437919010360033	307.2568346717438	0.0	0.0	Female_KC_M1
HRH2	0.1569466398252141	306.9860678460451	0.0	0.0	Female_KC_M1
ALCAM	0.1453508639777217	306.5419074117377	0.0	0.0	Female_KC_M1
NRG4	0.152461568105937	306.1750754312562	0.0	0.0	Female_KC_M2
AC087473.1	0.1572766813534035	305.2526273612046	0.0	0.0	Female_KC_M2
DPP10	0.1658465180686593	304.96736914503776	0.0	0.0	Female_KC_M3
PRKCB	0.1457285873609648	303.348167067707	0.0	0.0	Female_KC_M4
ADTRP	0.1479811971072192	300.9273466633942	0.0	0.0	Female_KC_M1
UAP1L1	0.1426629120253122	300.22596847040563	0.0	0.0	Female_KC_M1
SH3BP5	0.1432992795397788	299.509994910736	0.0	0.0	Female_KC_M1
NREP	0.1407086306072441	298.6593144681366	0.0	0.0	Female_KC_M2
WAKMAR2	0.1394777165829961	297.7500538392699	0.0	0.0	Female_KC_M2
ACSS3	0.1494617644092786	295.2856988886548	0.0	0.0	Female_KC_M1
RASGRP1	0.1400984087180078	294.2552915056755	0.0	0.0	Female_KC_M4
GPRC5A	0.1442071761374245	293.58121913027566	0.0	0.0	Female_KC_M3
RNF165	0.1454724566966924	292.8548879245531	0.0	0.0	Female_KC_M1
HOOK1	0.1341932102022946	289.53704111556374	0.0	0.0	Female_KC_M3
OCA2	0.1464050443771301	287.47810432150845	0.0	0.0	Female_KC_M5
AL355312.4	0.1469237981270868	286.80195987318444	0.0	0.0	Female_KC_M1
LHX2	0.1555495630236539	286.3973735477938	0.0	0.0	Female_KC_M1
PTPRN2	0.1430945322710119	285.28444358563866	0.0	0.0	Female_KC_M3
AF064858.1	0.1396149871185109	283.6841381022819	0.0	0.0	Female_KC_M2
CABLES1	0.1389407165305396	282.1808154157124	0.0	0.0	Female_KC_M1
GALNT5	0.1397884535651398	279.52979461175335	0.0	0.0	Female_KC_M1
RERG	0.1483844078299232	277.8978133485527	0.0	0.0	Female_KC_M1
RNF150	0.1437789515839843	277.53284058823266	0.0	0.0	Female_KC_M1
PLCL1	0.1352744023841682	276.6163693892982	0.0	0.0	Female_KC_M1
SMAD5-AS1	0.1315603283308085	276.56455545456697	0.0	0.0	Female_KC_M4
AC103876.1	0.1312379241934128	275.4065921009416	0.0	0.0	Female_KC_M2
LINC02607	0.1371397694941727	274.7301280815701	0.0	0.0	Female_KC_M1
TRMT9B	0.1363086579630294	270.4165504945192	0.0	0.0	Female_KC_M2
DSCAML1	0.1337461489042021	265.553463568027	0.0	0.0	Female_KC_M1
ENC1	0.1290613111797725	264.57963796290534	0.0	0.0	Female_KC_M1
CRLF1	0.1192901988338604	264.28838510384014	0.0	0.0	Female_KC_M2
DIO2	0.1394491045037764	264.123509036414	0.0	0.0	Female_KC_M1
IL7	0.1281594475211345	263.88394951095955	0.0	0.0	Female_KC_M4
MSC	0.1410270570495346	263.7800118825353	0.0	0.0	Female_KC_M1
PITX1	0.125940672095355	263.4402166442852	0.0	0.0	Female_KC_M4
LINC01091	0.1352264208246535	258.519594667691	0.0	0.0	Female_KC_M5
GNB4	0.1209328301457352	253.7308761076833	0.0	0.0	Female_KC_M4
ENTPD3	0.120232463363712	253.41971101946143	0.0	0.0	Female_KC_M3
RUNX2	0.1287373975877517	252.5306395991639	0.0	0.0	Female_KC_M1
CFB	0.1216130525694426	251.7847768087997	0.0	0.0	Female_KC_M1
OTOP3	0.1222746056366763	250.32114943547123	0.0	0.0	Female_KC_M3
AL583785.1	0.130524765995104	248.7522140853997	0.0	0.0	Female_KC_M1
ADARB2	0.1189527739496927	248.1146499296331	0.0	0.0	Female_KC_M1
VEGFC	0.1337288986720255	247.28411790367736	0.0	0.0	Female_KC_M1
ABCB11	0.1232641900068097	243.44480450022263	0.0	0.0	Female_KC_M2
AC005237.1	0.1214529514112031	242.66265250761285	0.0	0.0	Female_KC_M3
HSPB3	0.1195347823294726	241.839732748475	0.0	0.0	Female_KC_M2
SEMA3A	0.1525779822463732	241.76981564573293	0.0	0.0	Female_KC_M1
SLC9A7	0.117386583467611	240.6017533611687	0.0	0.0	Female_KC_M1
AL583808.1	0.1392129005512092	238.95201960939133	0.0	0.0	Female_KC_M4
EMX2	0.1141797602520932	236.34479563501048	0.0	0.0	Female_KC_M3
LINC00702	0.114020676189263	235.10586795966876	0.0	0.0	Female_KC_M2
CHST9	0.1198283778729899	234.6929756974913	0.0	0.0	Female_KC_M1
TMEM173	0.1157751557179403	234.63690658938728	0.0	0.0	Female_KC_M1
LY6K	0.1093292494229442	234.18406952878723	0.0	0.0	Female_KC_M6
AL445623.2	0.1122605284784144	231.93268681197392	0.0	0.0	Female_KC_M1
SBSPON	0.1211398316067338	231.1881221884116	0.0	0.0	Female_KC_M1
ACKR4	0.1127993539660515	230.30713201012196	0.0	0.0	Female_KC_M6
LINC01229	0.1224398453803106	226.9829134974285	0.0	0.0	Female_KC_M6
FAM102B	0.1077411997210273	226.38197054062636	0.0	0.0	Female_KC_M3
EMX2OS	0.1129903300171704	225.8052484000325	0.0	0.0	Female_KC_M3
AC006460.2	0.1112195948487852	223.92140296546435	0.0	0.0	Female_KC_M5
TMEM132B	0.1126407049869106	221.8497167073612	0.0	0.0	Female_KC_M5
DOC2B	0.1076404869430863	221.383718260457	0.0	0.0	Female_KC_M1
RAET1L	0.1056150646203178	220.1229322115804	0.0	0.0	Female_KC_M6
CCN3	0.1038868058495717	217.8152020454276	0.0	0.0	Female_KC_M6
GPC3	0.1046131709200814	217.5174464543068	0.0	0.0	Female_KC_M2
GALT	0.1035429024654965	217.23110356000328	0.0	0.0	Female_KC_M1
PPP1R3B	0.1054740678006641	216.27977975408965	0.0	0.0	Female_KC_M1
EFCAB1	0.1023804383360674	215.46499643800527	0.0	0.0	Female_KC_M2
CHST1	0.100451151007608	214.72492572870212	0.0	0.0	Female_KC_M1
FA2H	0.1017923716751204	212.38820995006483	0.0	0.0	Female_KC_M1
HOXA10-AS	0.1096034202972044	212.26787321768907	0.0	0.0	Female_KC_M5
LINC01805	0.1023291857157906	212.1922616668696	0.0	0.0	Female_KC_M6
ZNF440	0.1053955214282121	212.12679001759903	0.0	0.0	Female_KC_M5
INHBB	0.10617687352414	211.6745569052164	0.0	0.0	Female_KC_M1
AC099560.1	0.1059444088257627	210.79685520867432	0.0	0.0	Female_KC_M3
BX470209.1	0.1049700992519659	210.6631048729424	0.0	0.0	Female_KC_M1
UBE2QL1	0.1012306797079025	207.9198814011784	0.0	0.0	Female_KC_M1
VSTM4	0.1031539327350345	205.69519932844585	0.0	0.0	Female_KC_M1
MARCO	0.1080807138294762	205.40082972235956	0.0	0.0	Female_KC_M1
TENM1	0.1001620906520753	205.3129946428205	0.0	0.0	Female_KC_M2
CYP1B1-AS1	0.1022664931793381	202.4982405813969	0.0	0.0	Female_KC_M1
MSC-AS1	0.1210844095983405	201.68362505862035	0.0	0.0	Female_KC_M1
HOXA7	0.0972342516289025	201.5599637470599	0.0	0.0	Female_KC_M5
CMTM7	0.0990489686504199	199.67840860001604	0.0	0.0	Female_KC_M1
PCCA-DT	0.0924779168691374	198.5167661667197	0.0	0.0	Female_KC_M4
ANGPT1	0.1009325078241532	197.69517367966824	0.0	0.0	Female_KC_M1
AFF2	0.0999358789413859	197.346914719196	0.0	0.0	Female_KC_M1
AC018697.1	0.102291099330973	197.1964423685577	0.0	0.0	Female_KC_M1
AC019211.1	0.1040956670411126	196.55654836974975	0.0	0.0	Female_KC_M1
KLHL5	0.0951947350875475	196.29641017259817	0.0	0.0	Female_KC_M1
KRT13	0.1031338730043233	194.6128659457385	0.0	0.0	Female_KC_M1
IL6R-AS1	0.0964538095138982	193.8885679516819	0.0	0.0	Female_KC_M2
FOXE1	0.092543599640672	193.52201699272752	0.0	0.0	Female_KC_M1
PLIN5	0.0959501390887794	192.8007473165241	0.0	0.0	Female_KC_M1
ABHD17C	0.090973091036007	191.34860861454808	0.0	0.0	Female_KC_M4
LINC01266	0.0995948224095518	191.24912534201223	0.0	0.0	Female_KC_M1
FIGN	0.1043675639198825	191.20963753794615	0.0	0.0	Female_KC_M1
PPM1H	0.0983014847574085	190.1570647982101	0.0	0.0	Female_KC_M1
CRB2	0.0928246552248337	190.0355095759469	0.0	0.0	Female_KC_M1
TRABD2B	0.0945024890991099	189.65393502195937	0.0	0.0	Female_KC_M3
CD200R1	0.0940857015446826	188.3489288360656	0.0	0.0	Female_KC_M1
SLITRK4	0.0912112401672337	185.29141191698525	0.0	0.0	Female_KC_M1
DLX6	0.0894089112354782	184.9678481084888	0.0	0.0	Female_KC_M3
RDH16	0.0841599276761935	184.0192866090374	0.0	0.0	Female_KC_M1
TMEM52	0.0907400026854336	183.38935828261967	0.0	0.0	Female_KC_M3
DCHS2	0.1059493289259497	181.50957678975817	0.0	0.0	Female_KC_M1
LINC01348	0.0866455556767133	179.19197184921472	0.0	0.0	Female_KC_M6
IL4R	0.0849612353234058	178.75379586848072	0.0	0.0	Female_KC_M1
CLDN8	0.0861860255916009	178.01255726038022	0.0	0.0	Female_KC_M6
HOXC10	0.0843918863276656	177.79336604435557	0.0	0.0	Female_KC_M3
ACOT9	0.0821700876768734	177.5151135376579	0.0	0.0	Female_KC_M3
ITGA4	0.0877158329240803	177.32682438943513	0.0	0.0	Female_KC_M1
AC007319.1	0.0968575300306418	177.23137778121952	0.0	0.0	Female_KC_M1
HOXC9	0.0848585461147984	176.4684974298157	0.0	0.0	Female_KC_M3
AKAP6	0.0879394767288549	175.1400188475814	0.0	0.0	Female_KC_M1
RBPMS	0.0878040354225811	174.90895468648975	0.0	0.0	Female_KC_M1
TTC38	0.0828672293931905	173.64439258907416	0.0	0.0	Female_KC_M5
STK32B	0.0838650016538228	172.09598014858418	0.0	0.0	Female_KC_M1
AL513164.1	0.0819782918096451	172.066168358537	0.0	0.0	Female_KC_M6
AC244153.1	0.0796874395425425	171.22785226337984	0.0	0.0	Female_KC_M4
LINC02691	0.0930332689517205	170.30116515429128	0.0	0.0	Female_KC_M6
SORBS2	0.0971467287502318	169.431467458155	0.0	0.0	Female_KC_M1
MATK	0.085025371804382	168.32145876538715	0.0	0.0	Female_KC_M1
TRIM22	0.0831516511448759	167.85212799804202	0.0	0.0	Female_KC_M1
AP001042.1	0.0837698013428001	166.85562125455598	0.0	0.0	Female_KC_M6
LRG1	0.0783948570714645	164.90715453890084	0.0	0.0	Female_KC_M1
ARSF	0.0830944685759303	164.23110817466858	0.0	0.0	Female_KC_M4
NUP210	0.0802296524241002	162.5663579345113	0.0	0.0	Female_KC_M4
AL590226.1	0.0788053170850796	162.0399851589791	0.0	0.0	Female_KC_M6
IL10RA	0.0767522411757576	161.3866242923525	0.0	0.0	Female_KC_M1
AC005410.2	0.0805677009235674	161.34371704809317	0.0	0.0	Female_KC_M3
AP000676.5	0.0771660015488738	159.81226528866557	0.0	0.0	Female_KC_M1
RMDN2-AS1	0.0836414455075803	159.11127374352048	0.0	0.0	Female_KC_M1
POMC	0.0740906214359171	158.7015880073925	0.0	0.0	Female_KC_M3
AP005436.1	0.0763305666568117	157.90638886661796	0.0	0.0	Female_KC_M1
UCP2	0.0803515546840517	157.70216908974692	0.0	0.0	Female_KC_M1
AC006262.3	0.0682764918959357	157.36368164072198	0.0	0.0	Female_KC_M1
AC003958.2	0.079125232895618	156.7228892083641	0.0	0.0	Female_KC_M2
KNDC1	0.0793721101061704	156.53030932268553	0.0	0.0	Female_KC_M1
FAM13C	0.0751216039796121	156.37615614218973	0.0	0.0	Female_KC_M5
LINC02341	0.0778566535177279	154.94381688415302	0.0	0.0	Female_KC_M1
RRAGD	0.070168929214603	154.1193000877728	0.0	0.0	Female_KC_M5
GXYLT2	0.0825507556642408	152.99487415489622	0.0	0.0	Female_KC_M1
ARNT2	0.076530988161757	152.8569922321274	0.0	0.0	Female_KC_M1
CD276	0.0707416418021121	152.46042933631497	0.0	0.0	Female_KC_M2
AC010280.1	0.0750221762189898	152.01631096606164	0.0	0.0	Female_KC_M1
ZPLD1	0.076492339410341	151.5661706128029	0.0	0.0	Female_KC_M2
TNFSF15	0.0752533959956768	150.930590177956	0.0	0.0	Female_KC_M1
TOGARAM2	0.0751475050851597	150.6703779886773	0.0	0.0	Female_KC_M6
FAM169A	0.0730716758110576	149.42591157508315	0.0	0.0	Female_KC_M1
GATA3-AS1	0.0728704044843404	148.90992760947364	0.0	0.0	Female_KC_M4
CYP1A1	0.0793123407126382	148.87547003327452	0.0	0.0	Female_KC_M6
SCHLAP1	0.0759211688608321	147.3680467080297	0.0	0.0	Female_KC_M4
AC092567.1	0.0741910053420701	145.0364553314136	0.0	0.0	Female_KC_M1
AC025180.1	0.071888670486969	144.67136410186976	0.0	0.0	Female_KC_M2
HOTAIR	0.0747995953375782	144.29119961206052	0.0	0.0	Female_KC_M3
HOXB2	0.0775946252514103	143.58704397164848	0.0	0.0	Female_KC_M6
TMEM63C	0.070954812496914	143.0516782357372	0.0	0.0	Female_KC_M5
LINC01353	0.0681994676896313	138.46973170892048	0.0	0.0	Female_KC_M6
CBX6	0.0645825400346134	137.8726850954078	0.0	0.0	Female_KC_M1
AC106798.1	0.07261267194264	137.61721722784773	0.0	0.0	Female_KC_M1
LINC02284	0.0648584840946042	135.988308041901	0.0	0.0	Female_KC_M1
FREM1	0.0715934893496832	135.80886974271527	0.0	0.0	Female_KC_M1
SHROOM2	0.0647231581379342	135.46493218038668	0.0	0.0	Female_KC_M1
LZTS1	0.0655384963521319	135.35509789280852	0.0	0.0	Female_KC_M1
CYP4X1	0.0686123228014606	135.21806868473942	0.0	0.0	Female_KC_M1
IL22RA1	0.0668034722232705	135.0405631471666	0.0	0.0	Female_KC_M1
AC067956.1	0.0701335746721509	134.3980511194356	0.0	0.0	Female_KC_M1
ZC3H12B	0.0664369052082573	133.50272173120993	0.0	0.0	Female_KC_M3
SYNPO	0.0647038071904593	131.09034954830958	0.0	0.0	Female_KC_M1
PLPP4	0.0657350765676122	129.66030943612466	0.0	0.0	Female_KC_M3
IGSF9B	0.0633233459764013	129.5176499663947	0.0	0.0	Female_KC_M1
SPACA9	0.0596110435876563	129.0775174510984	0.0	0.0	Female_KC_M5
KCNB2	0.0694481536102794	128.5659886726294	0.0	0.0	Female_KC_M1
OTX1	0.061462816070289	128.06596133093623	0.0	0.0	Female_KC_M1
HOXC11	0.0601644994852292	127.21289201306236	0.0	0.0	Female_KC_M3
AP000842.2	0.0678783402552185	126.1185516233834	0.0	0.0	Female_KC_M5
CISH	0.0596615843048912	125.28424201081688	0.0	0.0	Female_KC_M1
C2CD4D-AS1	0.0628287351190812	123.43820484919266	0.0	0.0	Female_KC_M1
RNF207	0.059389507350343	119.4573804771706	0.0	0.0	Female_KC_M1
STON1	0.0561986962279974	117.94445289340032	0.0	0.0	Female_KC_M3
AC114812.2	0.0569901394182047	116.47215749939843	0.0	0.0	Female_KC_M6
WNT7A	0.0544636467534698	116.17143751503714	0.0	0.0	Female_KC_M2
MYPN	0.056894323161405	115.9965595278578	0.0	0.0	Female_KC_M6
CYP2W1	0.0554353828290542	115.58118403306274	0.0	0.0	Female_KC_M6
DSG1-AS1	0.0585440969193458	114.98787830034604	0.0	0.0	Female_KC_M6
CHRDL2	0.0548242721105565	114.37586019603718	0.0	0.0	Female_KC_M1
PHF24	0.0542079474352061	113.71951488709612	0.0	0.0	Female_KC_M1
AL157886.1	0.0559635553063975	113.10856416450476	0.0	0.0	Female_KC_M1
TMEM44	0.0537219141172406	112.42335270518932	0.0	0.0	Female_KC_M1
AL451062.1	0.0530801963457829	112.30312421264703	0.0	0.0	Female_KC_M2
AC022034.3	0.0574106632983922	112.1618466611213	0.0	0.0	Female_KC_M3
PNPLA1	0.0545365054964329	111.91464695942192	0.0	0.0	Female_KC_M4
AC092040.1	0.0532134395832295	110.683486156239	0.0	0.0	Female_KC_M1
ASXL3	0.0582553763238246	110.35549435887248	0.0	0.0	Female_KC_M3
RTP4	0.0534831766872704	109.66813773184062	0.0	0.0	Female_KC_M1
SERPINF2	0.0539122717055311	109.08974007666718	0.0	0.0	Female_KC_M1
CYP19A1	0.0599883343632633	108.79327227623288	0.0	0.0	Female_KC_M4
SHROOM4	0.0550978274792468	108.42225736033794	0.0	0.0	Female_KC_M1
FGD3	0.0558982497498687	107.92329796816766	0.0	0.0	Female_KC_M4
DACT1	0.0555405850000488	107.91677432214442	0.0	0.0	Female_KC_M1
LY96	0.052118153226284	107.7121313141716	0.0	0.0	Female_KC_M1
CYSLTR1	0.0541098315733521	107.2819405470598	0.0	0.0	Female_KC_M5
PML	0.0509298220174853	107.16498786121784	0.0	0.0	Female_KC_M1
HOXB7	0.0553933349026623	106.97346240599654	0.0	0.0	Female_KC_M6
LINC01139	0.0535146871176561	106.97344399314534	0.0	0.0	Female_KC_M1
LRRC4	0.051439580722991	106.85337224440312	0.0	0.0	Female_KC_M1
EFEMP2	0.0505563484345958	104.13487243134072	0.0	0.0	Female_KC_M1
GBP4	0.0557750176418698	104.09526241359838	0.0	0.0	Female_KC_M1
TLR5	0.0499465926234285	103.19732745576708	0.0	0.0	Female_KC_M1
ETV7	0.049321112468142	102.34265391460988	0.0	0.0	Female_KC_M1
Z93403.1	0.051221812140082	100.82436592151376	0.0	0.0	Female_KC_M1
PART1	0.0462243666105291	100.27233094173673	0.0	0.0	Female_KC_M6
FGF2	0.0552764234821509	97.35096679716744	0.0	0.0	Female_KC_M6
STARD4-AS1	0.0476897305550627	96.54358876122774	0.0	0.0	Female_KC_M2
SEPTIN9-DT	0.0459832209909251	96.1152789686417	0.0	0.0	Female_KC_M6
AP003472.1	0.0477441132486146	95.64722287749306	0.0	0.0	Female_KC_M1
AC105411.1	0.0496181180849755	95.2480883369878	0.0	0.0	Female_KC_M2
TNNI3	0.0439320520152251	94.305660592022	0.0	0.0	Female_KC_M2
RHBDL3	0.0434971619373269	92.50906142192582	0.0	0.0	Female_KC_M1
TRAF2	0.0434722312337435	91.1119000092404	0.0	0.0	Female_KC_M1
TCEAL2	0.0481792282726643	90.7448417320306	0.0	0.0	Female_KC_M1
ANKDD1B	0.0467675512035076	90.69088763765792	0.0	0.0	Female_KC_M1
PTAFR	0.0425207596716289	89.83782805503805	0.0	0.0	Female_KC_M1
AC073349.1	0.0424830422456638	89.49249976322142	0.0	0.0	Female_KC_M4
KCNIP3	0.0430168325987091	88.32432467343249	0.0	0.0	Female_KC_M5
AC023282.1	0.0451421627589825	85.2777530764403	0.0	0.0	Female_KC_M3
CYP2C19	0.0439333628317361	84.02147217507074	0.0	0.0	Female_KC_M4
LINC01215	0.0419162251771693	83.51885050574441	0.0	0.0	Female_KC_M1
ANKS6	0.0400634269581981	82.45745314125733	0.0	0.0	Female_KC_M3
AC007389.3	0.0432707981999426	82.2083247726242	0.0	0.0	Female_KC_M2
LINC01088	0.0400636225043524	82.17612178815439	0.0	0.0	Female_KC_M3
MOCS1	0.0439364365944588	81.6011144418363	0.0	0.0	Female_KC_M1
LINC01752	0.0369880313486688	81.27700823911671	0.0	0.0	Female_KC_M2
